"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2011","AQS","340390004","1","12","ug/m3 LC","50","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/03/2011","AQS","340390004","1","6","ug/m3 LC","25","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/04/2011","AQS","340390004","1","19.7","ug/m3 LC","67","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/05/2011","AQS","340390004","1","25.3","ug/m3 LC","79","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/06/2011","AQS","340390004","1","10.3","ug/m3 LC","43","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/07/2011","AQS","340390004","1","26.9","ug/m3 LC","82","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/08/2011","AQS","340390004","1","8.6","ug/m3 LC","36","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/09/2011","AQS","340390004","1","10.8","ug/m3 LC","45","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/10/2011","AQS","340390004","1","13.6","ug/m3 LC","54","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/11/2011","AQS","340390004","1","22.5","ug/m3 LC","73","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/12/2011","AQS","340390004","1","15.6","ug/m3 LC","58","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/13/2011","AQS","340390004","1","10.3","ug/m3 LC","43","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/14/2011","AQS","340390004","1","8.5","ug/m3 LC","35","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/15/2011","AQS","340390004","1","3.3","ug/m3 LC","14","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/16/2011","AQS","340390004","1","12.3","ug/m3 LC","51","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/17/2011","AQS","340390004","1","22.3","ug/m3 LC","72","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/18/2011","AQS","340390004","1","17.4","ug/m3 LC","62","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/19/2011","AQS","340390004","1","2.3","ug/m3 LC","10","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/20/2011","AQS","340390004","1","3.3","ug/m3 LC","14","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/21/2011","AQS","340390004","1","8.7","ug/m3 LC","36","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/22/2011","AQS","340390004","1","4","ug/m3 LC","17","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/23/2011","AQS","340390004","1","11.3","ug/m3 LC","47","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/24/2011","AQS","340390004","1","23","ug/m3 LC","74","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/25/2011","AQS","340390004","1","9.1","ug/m3 LC","38","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/26/2011","AQS","340390004","1","7.7","ug/m3 LC","32","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/27/2011","AQS","340390004","1","10.1","ug/m3 LC","42","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"02/28/2011","AQS","340390004","1","13.2","ug/m3 LC","53","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/03/2011","AQS","340390004","1","6.2","ug/m3 LC","26","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/04/2011","AQS","340390004","1","10.2","ug/m3 LC","43","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/05/2011","AQS","340390004","1","8.1","ug/m3 LC","34","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/06/2011","AQS","340390004","1","4.3","ug/m3 LC","18","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/09/2011","AQS","340390004","1","9.4","ug/m3 LC","39","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/10/2011","AQS","340390004","1","9.5","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/11/2011","AQS","340390004","1","6.3","ug/m3 LC","26","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/12/2011","AQS","340390004","1","8.5","ug/m3 LC","35","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/13/2011","AQS","340390004","1","5.6","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/14/2011","AQS","340390004","1","5.4","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/15/2011","AQS","340390004","1","10.5","ug/m3 LC","44","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/16/2011","AQS","340390004","1","11.9","ug/m3 LC","50","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/17/2011","AQS","340390004","1","10","ug/m3 LC","42","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/18/2011","AQS","340390004","1","11.3","ug/m3 LC","47","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/19/2011","AQS","340390004","1","4.1","ug/m3 LC","17","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/20/2011","AQS","340390004","1","5.5","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/21/2011","AQS","340390004","1","12","ug/m3 LC","50","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/22/2011","AQS","340390004","1","5","ug/m3 LC","21","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/23/2011","AQS","340390004","1","11.9","ug/m3 LC","50","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/24/2011","AQS","340390004","1","6.6","ug/m3 LC","28","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/25/2011","AQS","340390004","1","5.4","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/26/2011","AQS","340390004","1","4.5","ug/m3 LC","19","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/27/2011","AQS","340390004","1","3.1","ug/m3 LC","13","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/29/2011","AQS","340390004","1","4.1","ug/m3 LC","17","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/30/2011","AQS","340390004","1","6.4","ug/m3 LC","27","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"03/31/2011","AQS","340390004","1","7.4","ug/m3 LC","31","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/01/2011","AQS","340390004","1","4","ug/m3 LC","17","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/02/2011","AQS","340390004","1","6.4","ug/m3 LC","27","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/03/2011","AQS","340390004","1","6.7","ug/m3 LC","28","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/04/2011","AQS","340390004","1","18.3","ug/m3 LC","64","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/05/2011","AQS","340390004","1","8.9","ug/m3 LC","37","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/06/2011","AQS","340390004","1","9.6","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/07/2011","AQS","340390004","1","17.8","ug/m3 LC","63","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/08/2011","AQS","340390004","1","22.6","ug/m3 LC","73","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/09/2011","AQS","340390004","1","16.5","ug/m3 LC","60","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/10/2011","AQS","340390004","1","9.7","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/12/2011","AQS","340390004","1","6.4","ug/m3 LC","27","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/13/2011","AQS","340390004","1","11.8","ug/m3 LC","49","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/14/2011","AQS","340390004","1","6","ug/m3 LC","25","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/15/2011","AQS","340390004","1","6.5","ug/m3 LC","27","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/16/2011","AQS","340390004","1","8.5","ug/m3 LC","35","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/17/2011","AQS","340390004","1","6.1","ug/m3 LC","25","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/18/2011","AQS","340390004","1","9.9","ug/m3 LC","41","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/19/2011","AQS","340390004","1","13.4","ug/m3 LC","54","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/20/2011","AQS","340390004","1","20.4","ug/m3 LC","68","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/21/2011","AQS","340390004","1","4.8","ug/m3 LC","20","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/22/2011","AQS","340390004","1","6","ug/m3 LC","25","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/23/2011","AQS","340390004","1","10.7","ug/m3 LC","45","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/24/2011","AQS","340390004","1","10.7","ug/m3 LC","45","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/25/2011","AQS","340390004","1","24.2","ug/m3 LC","76","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/26/2011","AQS","340390004","1","14.4","ug/m3 LC","56","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/27/2011","AQS","340390004","1","12.3","ug/m3 LC","51","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/28/2011","AQS","340390004","1","8.7","ug/m3 LC","36","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/29/2011","AQS","340390004","1","8.5","ug/m3 LC","35","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"04/30/2011","AQS","340390004","1","4.4","ug/m3 LC","18","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/01/2011","AQS","340390004","1","6.3","ug/m3 LC","26","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/02/2011","AQS","340390004","1","9.8","ug/m3 LC","41","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/03/2011","AQS","340390004","1","13.9","ug/m3 LC","55","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/04/2011","AQS","340390004","1","3.6","ug/m3 LC","15","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/06/2011","AQS","340390004","1","11.6","ug/m3 LC","48","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/07/2011","AQS","340390004","1","7.6","ug/m3 LC","32","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/08/2011","AQS","340390004","1","9.7","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/09/2011","AQS","340390004","1","5.5","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/10/2011","AQS","340390004","1","4.6","ug/m3 LC","19","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/11/2011","AQS","340390004","1","5.3","ug/m3 LC","22","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/12/2011","AQS","340390004","1","8.2","ug/m3 LC","34","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/13/2011","AQS","340390004","1","6.7","ug/m3 LC","28","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/14/2011","AQS","340390004","1","5.5","ug/m3 LC","23","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/15/2011","AQS","340390004","1","16.5","ug/m3 LC","60","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/16/2011","AQS","340390004","1","11.7","ug/m3 LC","49","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/17/2011","AQS","340390004","1","9.9","ug/m3 LC","41","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/18/2011","AQS","340390004","1","8.3","ug/m3 LC","35","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/19/2011","AQS","340390004","1","12.8","ug/m3 LC","52","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/20/2011","AQS","340390004","1","15.6","ug/m3 LC","58","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/21/2011","AQS","340390004","1","16.3","ug/m3 LC","60","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/24/2011","AQS","340390004","1","18.2","ug/m3 LC","64","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/25/2011","AQS","340390004","1","17.3","ug/m3 LC","62","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/26/2011","AQS","340390004","1","26.7","ug/m3 LC","82","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/27/2011","AQS","340390004","1","24.2","ug/m3 LC","76","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/28/2011","AQS","340390004","1","14.3","ug/m3 LC","56","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/29/2011","AQS","340390004","1","14","ug/m3 LC","55","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/30/2011","AQS","340390004","1","16","ug/m3 LC","59","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"05/31/2011","AQS","340390004","1","19","ug/m3 LC","66","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/01/2011","AQS","340390004","1","35.7","ug/m3 LC","101","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/02/2011","AQS","340390004","1","9.7","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/03/2011","AQS","340390004","1","9.6","ug/m3 LC","40","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/04/2011","AQS","340390004","1","8.1","ug/m3 LC","34","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/05/2011","AQS","340390004","1","6.4","ug/m3 LC","27","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/06/2011","AQS","340390004","1","14.4","ug/m3 LC","56","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
"06/07/2011","AQS","340390004","1","23.8","ug/m3 LC","76","Elizabeth Lab","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","34","New Jersey","039","Union","40.64144","-74.208365"
